t,x,y,id,
12.7305,3.5926,4.54239,14,
12.731,3.57741,4.55434,14,
12.7315,3.56628,4.55133,14,
12.732,3.5721,4.56956,14,
12.7325,3.57848,4.57886,14,
12.733,3.58081,4.5832,14,
12.7335,3.58316,4.59244,14,
12.734,3.57925,4.58127,14,
12.7345,3.58354,4.58207,14,
12.735,3.60091,4.56301,14,
12.7355,3.59875,4.56505,14,
12.736,3.5907,4.5988,14,
12.7365,3.59956,4.5485,14,
12.737,3.60741,4.56744,14,
12.7375,3.60235,4.58483,14,
12.738,3.60316,4.5986,14,
12.7385,3.60517,4.606,14,
12.739,3.60687,4.57273,14,
12.7395,3.5798,4.5837,14,
12.74,3.57977,4.57467,14,
12.7405,3.57405,4.55039,14,
12.741,3.55701,4.59253,14,
12.7415,3.53748,4.59151,14,
12.742,3.55362,4.59726,14,
12.7425,3.55401,4.60506,14,
12.743,3.55469,4.59725,14,
12.7435,3.55794,4.60145,14,
12.744,3.57042,4.59918,14,
12.7445,3.57776,4.62536,14,
12.745,3.57446,4.62514,14,
12.7455,3.53956,4.64306,14,
12.746,3.53904,4.65922,14,
12.7465,3.53785,4.67227,14,
12.747,3.52702,4.69279,14,
12.7475,3.53119,4.69103,14,
12.748,3.53766,4.69916,14,
12.7485,3.52591,4.70041,14,
12.749,3.546,4.69219,14,
12.7495,3.53806,4.68195,14,
12.75,3.54469,4.68087,14,
12.7505,3.54908,4.67734,14,
12.751,3.5529,4.65882,14,
12.7515,3.54656,4.65854,14,
12.752,3.54949,4.66094,14,
12.7525,3.5288,4.66193,14,
12.753,3.52423,4.63716,14,
12.7535,3.51121,4.63881,14,
12.754,3.50691,4.65,14,
12.7545,3.50808,4.64067,14,
12.755,3.4809,4.64771,14,
12.7555,3.49005,4.66205,14,
12.756,3.48611,4.64941,14,
12.7565,3.48602,4.68022,14,
12.757,3.47679,4.69859,14,
12.7575,3.48939,4.67504,14,
12.758,3.49538,4.66089,14,
12.7585,3.50511,4.66283,14,
12.759,3.49855,4.65253,14,
12.7595,3.51216,4.65008,14,
12.76,3.49078,4.65718,14,
12.7605,3.48679,4.65316,14,
12.761,3.50412,4.63607,14,
12.7615,3.48665,4.62392,14,
12.762,3.4726,4.62772,14,
12.7625,3.45665,4.64657,14,
12.763,3.45294,4.63795,14,
12.7635,3.4583,4.65919,14,
12.764,3.48144,4.62483,14,
12.7645,3.47841,4.63341,14,
12.765,3.48893,4.61649,14,
12.7655,3.50091,4.60402,14,
12.766,3.48415,4.62091,14,
12.7665,3.50273,4.60758,14,
12.767,3.49954,4.62673,14,
12.7675,3.48349,4.64628,14,
12.768,3.49826,4.64982,14,
12.7685,3.4824,4.66233,14,
12.769,3.4918,4.63774,14,
12.7695,3.48221,4.63412,14,
12.77,3.50648,4.61881,14,
12.7705,3.5135,4.64131,14,
12.771,3.4939,4.6511,14,
12.7715,3.52205,4.64123,14,
12.772,3.52932,4.63907,14,
12.7725,3.50293,4.63736,14,
12.773,3.50405,4.64904,14,
12.7735,3.47734,4.66326,14,
12.774,3.47092,4.65452,14,
12.7745,3.48104,4.64371,14,
12.775,3.44952,4.66616,14,
12.7755,3.44239,4.6836,14,
12.776,3.43387,4.71781,14,
12.7765,3.40945,4.7083,14,
12.777,3.42199,4.70213,14,
12.7775,3.41752,4.72035,14,
12.778,3.42516,4.70619,14,
12.7785,3.42277,4.71617,14,
12.779,3.41774,4.72536,14,
12.7795,3.39297,4.71728,14,
12.78,3.41621,4.69113,14,
12.7805,3.42489,4.6999,14,
12.781,3.42367,4.71732,14,
12.7815,3.41337,4.71217,14,
12.782,3.39181,4.74321,14,
12.7825,3.43205,4.73524,14,
12.783,3.44891,4.7235,14,
12.7835,3.43673,4.74371,14,
12.784,3.4533,4.75357,14,
12.7845,3.44842,4.76983,14,
12.785,3.44363,4.77041,14,
12.7855,3.46458,4.75347,14,
12.786,3.47194,4.75509,14,
12.7865,3.4424,4.76185,14,
12.787,3.44078,4.77832,14,
12.7875,3.44708,4.77964,14,
12.788,3.4406,4.77804,14,
12.7885,3.44486,4.76355,14,
12.789,3.43646,4.77809,14,
12.7895,3.44109,4.77406,14,
12.79,3.43993,4.78233,14,
12.7905,3.43115,4.79179,14,
12.791,3.43538,4.78599,14,
12.7915,3.45676,4.79395,14,
12.792,3.47655,4.7861,14,
12.7925,3.48768,4.79947,14,
12.793,3.46795,4.81289,14,
12.7935,3.48451,4.78889,14,
12.794,3.46498,4.79596,14,
12.7945,3.45473,4.78298,14,
12.795,3.44579,4.76401,14,
12.7955,3.45367,4.76319,14,
12.796,3.46175,4.7609,14,
12.7965,3.45638,4.74606,14,
12.797,3.46047,4.75184,14,
12.7975,3.44835,4.7391,14,
12.798,3.44176,4.74338,14,
12.7985,3.45276,4.74477,14,
12.799,3.44972,4.74313,14,
12.7995,3.4525,4.75044,14,
12.8,3.46676,4.74351,14,
12.8005,3.4592,4.7629,14,
12.801,3.44911,4.75365,14,
12.8015,3.42492,4.77626,14,
12.802,3.41311,4.78104,14,
12.8025,3.41145,4.78677,14,
12.803,3.40331,4.77971,14,
12.8035,3.42321,4.7693,14,
12.804,3.42771,4.7587,14,
12.8045,3.42958,4.76043,14,
12.805,3.41049,4.74809,14,
12.8055,3.41738,4.74304,14,
12.806,3.42083,4.74676,14,
12.8065,3.4329,4.76318,14,
12.807,3.41888,4.75509,14,
12.8075,3.41076,4.77027,14,
12.808,3.38688,4.78074,14,
12.8085,3.38925,4.77842,14,
12.809,3.40045,4.76733,14,
12.8095,3.40431,4.75728,14,
12.81,3.37946,4.77412,14,
12.8105,3.38207,4.77705,14,
12.811,3.39384,4.7605,14,
12.8115,3.38754,4.74065,14,
12.812,3.37688,4.73906,14,
12.8125,3.40556,4.72105,14,
12.813,3.3848,4.71848,14,
12.8135,3.40912,4.69564,14,
12.814,3.39464,4.70247,14,
12.8145,3.37999,4.70291,14,
12.815,3.38882,4.68153,14,
12.8155,3.35854,4.68897,14,
12.816,3.38365,4.67949,14,
12.8165,3.38259,4.69767,14,
12.817,3.3647,4.69792,14,
12.8175,3.3617,4.69144,14,
12.818,3.37827,4.68359,14,
12.8185,3.36056,4.6821,14,
12.819,3.38909,4.67077,14,
12.8195,3.39076,4.68438,14,
12.82,3.41134,4.65748,14,
12.8205,3.39632,4.66991,14,
12.821,3.39406,4.66548,14,
12.8215,3.35981,4.69054,14,
12.822,3.35214,4.69878,14,
12.8225,3.36605,4.68312,14,
12.823,3.35829,4.71594,14,
12.8235,3.33751,4.75549,14,
12.824,3.34802,4.73952,14,
12.8245,3.3559,4.75007,14,
12.825,3.353,4.75759,14,
12.8255,3.32984,4.7588,14,
12.826,3.31837,4.74431,14,
12.8265,3.32138,4.74879,14,
12.827,3.32502,4.74357,14,
12.8275,3.32866,4.75,14,
12.828,3.30098,4.75849,14,
12.8285,3.32266,4.75284,14,
12.829,3.33658,4.75984,14,
12.8295,3.33526,4.76045,14,
12.83,3.31423,4.75627,14,
12.8305,3.30906,4.75483,14,
12.831,3.29212,4.75479,14,
12.8315,3.27188,4.75954,14,
12.832,3.27697,4.74262,14,
12.8325,3.30106,4.74047,14,
12.833,3.30878,4.73215,14,
12.8335,3.34002,4.74312,14,
12.834,3.30523,4.75528,14,
12.8345,3.30894,4.7432,14,
12.835,3.288,4.74118,14,
12.8355,3.2847,4.73438,14,
12.836,3.28464,4.72811,14,
12.8365,3.26613,4.72822,14,
12.837,3.27614,4.72602,14,
12.8375,3.2668,4.73898,14,
12.838,3.29185,4.74437,14,
12.8385,3.30733,4.72733,14,
12.839,3.28407,4.72689,14,
12.8395,3.29322,4.74433,14,
12.84,3.30162,4.75685,14,
12.8405,3.30991,4.77044,14,
12.841,3.27855,4.77818,14,
12.8415,3.28383,4.78459,14,
12.842,3.28768,4.7907,14,
12.8425,3.27977,4.79078,14,
12.843,3.27828,4.76359,14,
12.8435,3.28138,4.77257,14,
12.844,3.29009,4.76597,14,
12.8445,3.29365,4.77204,14,
12.845,3.28702,4.78269,14,
12.8455,3.2798,4.7726,14,
12.846,3.29669,4.74615,14,
12.8465,3.27333,4.7457,14,
12.847,3.31402,4.74043,14,
12.8475,3.28536,4.74274,14,
12.848,3.29582,4.74755,14,
12.8485,3.28955,4.76035,14,
12.849,3.29821,4.76499,14,
12.8495,3.29041,4.75196,14,
12.85,3.2911,4.73578,14,
12.8505,3.28658,4.74569,14,
12.851,3.31742,4.76236,14,
12.8515,3.31744,4.76737,14,
12.852,3.32464,4.76838,14,
12.8525,3.28157,4.7914,14,
12.853,3.29287,4.79135,14,
12.8535,3.27573,4.79258,14,
12.854,3.27746,4.7945,14,
12.8545,3.25894,4.7914,14,
12.855,3.26719,4.81071,14,
12.8555,3.27746,4.80212,14,
12.856,3.28128,4.79431,14,
12.8565,3.28322,4.782,14,
12.857,3.28278,4.79357,14,
12.8575,3.27857,4.786,14,
12.858,3.25908,4.78972,14,
12.8585,3.26476,4.7829,14,
12.859,3.27541,4.79634,14,
12.8595,3.25716,4.80509,14,
12.86,3.25147,4.80286,14,
12.8605,3.24889,4.8003,14,
12.861,3.2479,4.79565,14,
12.8615,3.22736,4.80419,14,
12.862,3.22634,4.79752,14,
12.8625,3.23707,4.80057,14,
12.863,3.21522,4.79385,14,
12.8635,3.23538,4.79187,14,
12.864,3.22889,4.79443,14,
12.8645,3.24179,4.79347,14,
12.865,3.23309,4.78533,14,
12.8655,3.23359,4.78993,14,
12.866,3.23422,4.7818,14,
12.8665,3.22821,4.7816,14,
12.867,3.24683,4.77634,14,
12.8675,3.22393,4.78995,14,
12.868,3.22095,4.76053,14,
12.8685,3.19739,4.78631,14,
12.869,3.1914,4.78225,14,
12.8695,3.19725,4.78944,14,
12.87,3.19654,4.80078,14,
12.8705,3.20437,4.80764,14,
12.871,3.20853,4.81127,14,
12.8715,3.20146,4.80854,14,
12.872,3.18532,4.79474,14,
12.8725,3.18834,4.80173,14,
12.873,3.19303,4.7975,14,
12.8735,3.19234,4.80814,14,
12.874,3.21957,4.80124,14,
12.8745,3.21016,4.79511,14,
12.875,3.24509,4.78987,14,
12.8755,3.25274,4.78995,14,
12.876,3.23592,4.81188,14,
12.8765,3.24413,4.79428,14,
12.877,3.24411,4.80314,14,
12.8775,3.25887,4.79629,14,
12.878,3.23824,4.81099,14,
12.8785,3.23201,4.80902,14,
12.879,3.22809,4.80152,14,
12.8795,3.24793,4.81083,14,
12.88,3.23165,4.80918,14,
12.8805,3.25165,4.81428,14,
12.881,3.24079,4.80564,14,
12.8815,3.25482,4.79614,14,
12.882,3.22229,4.80204,14,
12.8825,3.21536,4.79696,14,
12.883,3.22048,4.80593,14,
12.8835,3.2329,4.81528,14,
12.884,3.24209,4.82016,14,
12.8845,3.23638,4.81602,14,
12.885,3.2108,4.81879,14,
12.8855,3.22494,4.79779,14,
12.886,3.20829,4.80043,14,
12.8865,3.21971,4.79754,14,
12.887,3.21691,4.78644,14,
12.8875,3.20417,4.79036,14,
12.888,3.22314,4.78314,14,
12.8885,3.23172,4.79987,14,
12.889,3.21883,4.79705,14,
12.8895,3.2439,4.78504,14,
12.89,3.25836,4.76682,14,
12.8905,3.25039,4.7832,14,
12.891,3.23524,4.79372,14,
12.8915,3.2403,4.79379,14,
12.892,3.24051,4.79263,14,
12.8925,3.2415,4.79273,14,
12.893,3.25042,4.7863,14,
12.8935,3.24449,4.78469,14,
12.894,3.23335,4.782,14,
12.8945,3.2256,4.77936,14,
12.895,3.22698,4.76278,14,
12.8955,3.23124,4.76624,14,
12.896,3.21942,4.76943,14,
12.8965,3.2122,4.75527,14,
12.897,3.2119,4.75452,14,
12.8975,3.21495,4.73281,14,
12.898,3.22164,4.74497,14,
12.8985,3.22883,4.73769,14,
12.899,3.21479,4.7654,14,
12.8995,3.22142,4.77336,14,
12.9,3.2266,4.78133,14,
12.9005,3.23676,4.76759,14,
12.901,3.24185,4.77916,14,
12.9015,3.25024,4.78617,14,
12.902,3.2506,4.78032,14,
12.9025,3.24684,4.78942,14,
12.903,3.24662,4.78417,14,
12.9035,3.25218,4.79042,14,
12.904,3.2527,4.79744,14,
12.9045,3.26656,4.80565,14,
12.905,3.26218,4.80624,14,
12.9055,3.29423,4.78982,14,
12.906,3.29298,4.7862,14,
12.9065,3.28629,4.80781,14,
12.907,3.29013,4.8077,14,
12.9075,3.28055,4.80436,14,
12.908,3.27537,4.80855,14,
12.9085,3.25828,4.80952,14,
12.909,3.28597,4.80027,14,
12.9095,3.28162,4.80312,14,
12.91,3.27185,4.81039,14,
12.9105,3.2819,4.79569,14,
12.911,3.28219,4.79295,14,
12.9115,3.30573,4.79113,14,
12.912,3.31031,4.78335,14,
12.9125,3.2974,4.7998,14,
12.913,3.3058,4.7993,14,
12.9135,3.29847,4.80508,14,
12.914,3.29445,4.80593,14,
12.9145,3.28548,4.81103,14,
12.915,3.29452,4.80222,14,
12.9155,3.29767,4.80483,14,
12.916,3.29808,4.81223,14,
12.9165,3.32383,4.81803,14,
12.917,3.29467,4.81333,14,
12.9175,3.2975,4.81023,14,
12.918,3.31107,4.78902,14,
12.9185,3.3039,4.78339,14,
12.919,3.29969,4.79697,14,
12.9195,3.29979,4.8002,14,
12.92,3.28336,4.78947,14,
12.9205,3.27762,4.79575,14,
12.921,3.27007,4.79851,14,
12.9215,3.26091,4.79226,14,
12.922,3.23773,4.79622,14,
12.9225,3.24466,4.78147,14,
12.923,3.23037,4.79165,14,
12.9235,3.22534,4.76933,14,
12.924,3.20742,4.77531,14,
12.9245,3.21594,4.75521,14,
12.925,3.23102,4.75386,14,
12.9255,3.21434,4.77755,14,
12.926,3.21963,4.76779,14,
12.9265,3.23584,4.79194,14,
12.927,3.26049,4.79462,14,
12.9275,3.28907,4.79959,14,
12.928,3.26319,4.80696,14,
12.9285,3.26238,4.79549,14,
12.929,3.26564,4.78587,14,
12.9295,3.24442,4.78433,14,
12.93,3.24915,4.77402,14,
12.9305,3.24467,4.75635,14,
12.931,3.25193,4.75971,14,
12.9315,3.25761,4.77241,14,
12.932,3.24568,4.76667,14,
12.9325,3.2318,4.76001,14,
12.933,3.23241,4.74665,14,
12.9335,3.24676,4.73552,14,
12.934,3.23944,4.74718,14,
12.9345,3.23426,4.77217,14,
12.935,3.24905,4.74932,14,
12.9355,3.25145,4.76262,14,
12.936,3.27219,4.75664,14,
12.9365,3.27298,4.76078,14,
12.937,3.27031,4.76415,14,
12.9375,3.28477,4.75752,14,
12.938,3.30023,4.72954,14,
12.9385,3.32357,4.72651,14,
12.939,3.3411,4.72676,14,
12.9395,3.34686,4.72266,14,
12.94,3.34219,4.73851,14,
12.9405,3.35171,4.75657,14,
12.941,3.36024,4.76122,14,
12.9415,3.36508,4.75646,14,
12.942,3.35745,4.75741,14,
12.9425,3.36674,4.7571,14,
12.943,3.37068,4.75481,14,
12.9435,3.39096,4.76733,14,
12.944,3.41319,4.76672,14,
12.9445,3.40029,4.77965,14,
12.945,3.41906,4.78131,14,
12.9455,3.4204,4.79012,14,
12.946,3.45321,4.76947,14,
12.9465,3.45342,4.784,14,
12.947,3.47586,4.78725,14,
12.9475,3.47921,4.78623,14,
12.948,3.48965,4.79893,14,
12.9485,3.49114,4.80081,14,
12.949,3.47716,4.80589,14,
12.9495,3.48772,4.80779,14,
12.95,3.45669,4.80989,14,
12.9505,3.46832,4.80879,14,
12.951,3.47346,4.79663,14,
12.9515,3.43377,4.82021,14,
12.952,3.43636,4.80425,14,
12.9525,3.45185,4.79767,14,
12.953,3.44767,4.79373,14,
12.9535,3.46138,4.79921,14,
12.954,3.43525,4.78448,14,
12.9545,3.43244,4.78789,14,
12.955,3.4193,4.786,14,
12.9555,3.40136,4.78833,14,
12.956,3.39281,4.77711,14,
12.9565,3.39737,4.77989,14,
12.957,3.38858,4.78747,14,
12.9575,3.38787,4.78107,14,
12.958,3.38154,4.77248,14,
12.9585,3.39996,4.78653,14,
12.959,3.42367,4.79195,14,
12.9595,3.40618,4.79353,14,
12.96,3.41507,4.79102,14,
12.9605,3.44389,4.77903,14,
12.961,3.45228,4.77231,14,
12.9615,3.45569,4.77402,14,
12.962,3.48452,4.78736,14,
12.9625,3.48759,4.76689,14,
12.963,3.4752,4.7641,14,
12.9635,3.45344,4.77886,14,
12.964,3.45119,4.76254,14,
12.9645,3.44612,4.75014,14,
12.965,3.43782,4.74983,14,
12.9655,3.44002,4.74533,14,
12.966,3.45153,4.75136,14,
12.9665,3.44163,4.75267,14,
12.967,3.44355,4.75213,14,
12.9675,3.46209,4.76775,14,
12.968,3.4406,4.7758,14,
12.9685,3.44175,4.77971,14,
12.969,3.43942,4.78251,14,
12.9695,3.43624,4.77148,14,
12.97,3.44538,4.77562,14,
12.9705,3.422,4.77188,14,
12.971,3.43374,4.75762,14,
12.9715,3.44522,4.76408,14,
12.972,3.45737,4.75702,14,
12.9725,3.45188,4.74742,14,
12.973,3.42706,4.73559,14,
12.9735,3.45173,4.72002,14,
12.974,3.44408,4.73118,14,
12.9745,3.45495,4.73306,14,
12.975,3.44897,4.74318,14,
12.9755,3.44865,4.74832,14,
12.976,3.4623,4.76694,14,
12.9765,3.44194,4.76332,14,
12.977,3.45491,4.75762,14,
12.9775,3.45235,4.75776,14,
12.978,3.4195,4.76904,14,
12.9785,3.41529,4.76495,14,
12.979,3.41814,4.76564,14,
12.9795,3.42029,4.75874,14,
12.98,3.40849,4.75259,14,
12.9805,3.40712,4.74254,14,
12.981,3.41128,4.75482,14,
12.9815,3.41446,4.74562,14,
12.982,3.4382,4.72902,14,
12.9825,3.41749,4.74669,14,
12.983,3.429,4.76159,14,
12.9835,3.43742,4.75466,14,
12.984,3.43899,4.74069,14,
12.9845,3.41564,4.74764,14,
12.985,3.42375,4.71924,14,
12.9855,3.4401,4.72936,14,
12.986,3.43958,4.69965,14,
12.9865,3.43233,4.70191,14,
12.987,3.42084,4.69844,14,
12.9875,3.43732,4.69092,14,
12.988,3.44535,4.70652,14,
12.9885,3.46025,4.69995,14,
12.989,3.47844,4.67396,14,
12.9895,3.46431,4.69259,14,
12.99,3.48469,4.69144,14,
12.9905,3.48963,4.67042,14,
12.991,3.49927,4.66291,14,
12.9915,3.49385,4.66431,14,
12.992,3.49845,4.65447,14,
12.9925,3.50837,4.64908,14,
12.993,3.51001,4.61882,14,
12.9935,3.49266,4.62928,14,
12.994,3.48482,4.63585,14,
12.9945,3.49559,4.63587,14,
12.995,3.50109,4.61244,14,
12.9955,3.5011,4.62175,14,
12.996,3.49176,4.61916,14,
12.9965,3.48458,4.61593,14,
12.997,3.50446,4.61533,14,
12.9975,3.4917,4.62193,14,
12.998,3.49525,4.61773,14,
12.9985,3.51115,4.64312,14,
12.999,3.49945,4.6368,14,
12.9995,3.48166,4.64716,14,
13,3.50416,4.64205,14,
13.0005,3.47606,4.64057,14,
13.001,3.46717,4.6256,14,
13.0015,3.47568,4.64654,14,
13.002,3.47423,4.63625,14,
13.0025,3.47766,4.63791,14,
13.003,3.48423,4.62968,14,
13.0035,3.47908,4.64439,14,
13.004,3.46915,4.64688,14,
13.0045,3.45366,4.65984,14,
13.005,3.48703,4.67494,14,
13.0055,3.50913,4.6574,14,
13.006,3.51617,4.64053,14,
13.0065,3.49437,4.66738,14,
13.007,3.48723,4.66499,14,
13.0075,3.48559,4.65796,14,
13.008,3.46765,4.65892,14,
13.0085,3.49717,4.64068,14,
13.009,3.50077,4.62531,14,
13.0095,3.48215,4.61806,14,
13.01,3.47919,4.63173,14,
13.0105,3.47608,4.62883,14,
13.011,3.48639,4.63286,14,
13.0115,3.48347,4.63176,14,
13.012,3.49551,4.62283,14,
13.0125,3.51164,4.60159,14,
13.013,3.50761,4.59557,14,
13.0135,3.52003,4.58951,14,
